path,sentence
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007828.wav,Căn cứ vào cách mà em cảm nhận về anh khi anh đến London để hỏi cưới em
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004632.wav,phán quyết của tòa án nhân dân địa phương cho hay cheng thậm chí còn hãm hiếp nhiều trẻ nhỏ cùng lúc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007834.wav,Park đã hùn tiền để hối lộ game thủ của họ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001160.wav,lá cây và dây leo bao phủ khắp các tòa tháp và những ngôi mộ âm u
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010463.wav,Út Nhím nhanh nhẩu trả lời nghiêng nghiêng đôi má hồng bầu bĩnh chờ đợi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009691.wav,Nghe mẹ chồng nói qua điện thoại Thủy xây xẩm mặt mày
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010375.wav,khoảng một phần hai mươi lăm quy mô hoa kỳ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007765.wav,chuyên viên tiếp thị sẽ có bài diễn thuyết tại đại sảnh vào thứ bảy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011688.wav,sản phẩm đã được miễn giảm thuế chủ yếu phục vụ thị trường các tỉnh miền tây nam bộ đã biến khỏi mĩ khởi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001304.wav,người lớn trên xe lửa cũng bị truyện tranh thôi miên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006966.wav,tôm hùm với rượu Brandy và tỏi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007733.wav,tôi muốn bật đèn lên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005859.wav,ti vi chuyển kênh hai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000904.wav,Mạch phim không liền lạc bị ngắt quãng bởi cảm xúc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006468.wav,tôi là thành viên một nhóm bảo tồn ở địa phương
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002918.wav,Floyd Mayweather thắng áp đảo trận quyền anh hạng bán trung
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003884.wav,cô ấy ăn nhiều gạo hơn mì nhưng cô ấy thích nhất gạo hạt dài hoặc gạo tự nhiên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010649.wav,Đã là người Việt Nam ai không yêu nước Việt Nam
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003609.wav,Ngoài ra nó còn giúp khoang miệng luôn mềm mại không bị khô rát khó chịu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004951.wav,nó đây rồi trong túi của tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005250.wav,Nếu dư nợ cho vay bất động sản chứng khoán tiêu dùng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002003.wav,Đến cửa gặp hàng xóm Hà còn ngỏ lời xin lỗi vì đã
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007399.wav,các triệu chứng có trở nên tồi tệ hơn không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003108.wav,tôi có một bộ sưu tập áo sơ mi dài tay của aloha
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004809.wav,chúng ta vào bờ được không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008134.wav,xin lỗi anh có thể kiểm tra áp suất lốp xe không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005500.wav,Kết hợp thêm một chiếc váy đầm phù hợp bạn sẽ rất duyên dáng và lộng lẫy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009245.wav,Dù tôi nói dối hay nói thật tôi đều làm cô ấy vui
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013289.wav,kêu gọi không đánh thuế xăng dầu trong ngày lễ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005707.wav,toàn bộ số gỗ trên không có giấy tờ chứng minh nguồn gốc không có dấu búa kiểm lâm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000510.wav,Bạt vía khách hàng thiên lôi giáng sấm sét đền bù
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006661.wav,Ba giờ chiều mới được ăn trưa mệt ơi là mệt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010338.wav,Nhưng giờ thì đường đông xe lại nhiều nên lái tàu lái xe dễ đâm nhau
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012007.wav,sự giúp đỡ là sự biểu lộ lòng chân thật của tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005122.wav,Đến thứ hai bé ốm và có biểu hiện phát ban
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004826.wav,bạn có thể chở tôi đến trung tâm thành phố đó được không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012408.wav,gia tài còn lại có nhiêu đó thôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006567.wav,Trong khi đó sữa đầu nhiều nước ít năng lượng nên trẻ lên cân chậm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001410.wav,làm ơn cho tôi biết nơi nào là lối vào tàu điện ngầm bmt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010710.wav,Ngoài ra còn mời bạn bè quốc tế thầy cô để chung vui
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008197.wav,Nói xui bị chết máy hay sụp hố thì thiệt hại đáng kể ah
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004867.wav,chúng ta có thể đi ra ngoài máy bay không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004207.wav,tôi không có ý như vậy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011325.wav,Mặt khác cổ đông Nhà nước cũng không xuất hiện
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007094.wav,Anh thích đấu với những người chơi hàng đầu không cần biết thắng hay không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007059.wav,Phải đến phút 60 tiền vệ đội chủ nhà Bassala Toure mới mở được tỷ số bằng một cú sút ở cự ly gần
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002895.wav,ba mươi sáu ba mươi bảy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008536.wav,Nhìn từ trên cao du khách có thể chiêm ngưỡng toàn cảnh bãi đá đặc biệt Ale
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012310.wav,tôi muốn gửi cái này vào trương mục của tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008444.wav,mấy giờ xe điện đến
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003422.wav,Cùng với diệt chuột một số người còn giăng điện để chống trộm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000520.wav,Nụ cười Paris Brest yên bình
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000219.wav,đôi khi trong các khẩu súng các em mang trên người không hề có đạn N chỉ là một thứ hù dọa những
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007112.wav,Giờ thì không phải là ảnh hưởng nữa mà là đắm đuối văn hóa Việt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005555.wav,Nếu đường thở bị tắc nghẽn do đất cát răng giả đờm dãi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007225.wav,ồ đây là nước mỹ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002968.wav,thật đáng đời cho kẻ vô học
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002077.wav,Nội thất phòng riêng cô con gái cá tính và đầy năng lượng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004474.wav,khách sạn có truyền hình cáp không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007279.wav,hầu hết câu trả lời là a con thỏ trong phòng tập
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002878.wav,anh ấy có nói tôi rằng ấy đi đến rạp chiếu phim
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009981.wav,Cảnh sát thu được hung khí mũ bảo hiểm của Tiến vứt lại hiện trường
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006059.wav,Lỡ con có chuyện gì cha mẹ sao sống nổi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012798.wav,tôi muốn một phòng có TV
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003044.wav,Trong 7 lần đối đầu trước Nadal Monfils mới chỉ giành chiến thắng 1 lần
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007586.wav,có bình ga khác không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003210.wav,như vậy sẽ là chiếc đầu tiên trong danh mục sản phẩm của tập đoàn bị vỡ vỏ gãy thụt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000008.wav,săn lãnh đạo tương lai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013756.wav,cám ơn hẳn bạn có nhiều quần áo
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006371.wav,Là một người diễn viên việc bỏ vai là sai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007136.wav,Nếu cứ tình trạng này thì mấy ngày nữa thanh long sẽ hỏng hết
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013095.wav,tôi cần được đánh thức bằng một cuộc gọi đánh thức
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008903.wav,tôi muốn đặt chỗ trước cho hai người vào bẩy giờ tối nay
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002568.wav,Cặp đôi vui vẻ chụp ảnh cùng một fan vô tình bắt gặp họ trên đường
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003117.wav,các băng nhóm tội phạm có tổ chức
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006409.wav,Mọi người đều lắc lư theo tiếng nhạc riêng có anh và em đều im lặng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013386.wav,giám đốc tham ô một bộ bàn ghế
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004881.wav,tôi đến đây hai hoặc ba lần một tuần
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007041.wav,Sự việc đã xảy ra quá nghiêm trọng bé Vinh không chết là rất may mắn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007900.wav,sinh viên tây cảm nhận tết việt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003943.wav,vải dệt đôi bailini
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000619.wav,Tuy nhiên thông tin này hiện chưa được kiểm chứng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010281.wav,sau hồi mải mê để thỏa mãn thú thích êm giật mình khi phát hiện chị mai đã chết
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001606.wav,máy bay ném bom chiến lược của nga gặp nạn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003695.wav,tôi muốn ăn râu với cái đó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004744.wav,qua đó xử phạt ba trường hợp và giao bốn phương tiện cho cấp huyện xử lý
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004904.wav,không rất tiếc trạm dừng tới mới đổi được
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011937.wav,tôi muốn mua vé hạng hai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010492.wav,Tìm thấy rồi người này có xông xênh không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003192.wav,vui lòng cho tôi biết khi nào chúng ta đến bảo tàng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011700.wav,tôi sẽ đến gặp bạn vào lúc mười giờ ngày thứ sáu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010890.wav,Để có được kiếm pháp thượng thừa phải trở thành bất nam bất nữ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000964.wav,anh có thể đổi phòng tôi với một cái nhìn ra biển không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007305.wav,làm ơn khi nào thì có chuyến xe kế tiếp đi Glasgow
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006287.wav,vợ là cái ngân hàng gửi vào thì dễ mà rút ra thì cực khó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001605.wav,tôi sẽ mang cho ngài thực đơn các món tráng miệng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010863.wav,chuyển và thắp sáng đuốc bằng ngựa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006923.wav,loại khách sạn nào bạn muốn tìm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012685.wav,tôi muốn trả bằng thẻ tín dụng tại bơm số hai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007723.wav,tôi là nhân viên văn phòng tôi làm việc cho tập đoàn ABC ở nhật
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000329.wav,lên các cuộc hẹn phỏng vấn và thực hiện phỏng vấn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011119.wav,bữa sáng bắt đầu lúc bảy giờ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011123.wav,Tôi thường hỏi Châu sau mỗi đoạn em có suy nghĩ gì về cách giải
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000857.wav,trong tình trạng xấu nhất làm ơn gởi nó đến điạ chĩ này bên nhật
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001462.wav,Và khi ở bên cạnh những người như thế họ thấy mình có ý nghĩa và cần thiết
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005693.wav,Dù có thế nào tôi vẫn không thêm bớt ý kiến của mình
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010342.wav,Sau khi dính vào rượu và ma túy sức khỏe của cô suy yếu trầm trọng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010737.wav,nếu cái áo này không vừa với tôi bạn vui lòng đổi nó nhé
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011497.wav,Tôi bủn rủn cả tay chân sợ hãi ghê tởm không sao diễn tả
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010831.wav,Tôi có thể khẳng định về con người Lý không biết gì ngoài âm nhạc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002351.wav,nó đây thưa ông
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011290.wav,Điều này khiến bạn bị quá tải làm mất đi sự tập trung và sáng tạo
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013310.wav,chúng tôi chỉ lấy tiền dịch vụ của khách thôi còn tiền vênh khách trả cho người có xuất
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002311.wav,Nhiều đoạn hư nặng nhà thầu đào cả chục mét để đắp vá
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012303.wav,cô ấy thích nhạc giao hưởng hơn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005866.wav,mẹ tôi cũng sống an nhàn bên con cháu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006288.wav,Nay đến ngày không thấy trả tiền chủ cửa hàng đến tận nhà đòi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000620.wav,xin lỗi anh có thể lĩnh tiền mặt cái này không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005885.wav,hôm nay ở chợ không có một trái măng cụt nào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003821.wav,Trước đây khi xảy ra mưa bão công ty đều có khắc phục dẫn nước ra
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010277.wav,đau âm ỉ nhoi nhói
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013348.wav,tôi cần một bộ đồ ngủ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002459.wav,những lãnh đạo cấp cao cũng đang phải đối mặt với việc giảm lương đến mức nào hiện vẫn chưa rõ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008257.wav,tuyệt vui lòng cho hai chỗ ngồi liền nhau ở hàng giữa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013042.wav,dĩ nhiên đây là điều tôi luôn mơ ước
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008618.wav,thứ hai là thợ cơ khí có tay nghề cao như thợ hàn bậc cao công nhân vận hành sửa chữa thiết bị tự động hóa thợ sửa chữa lắp ráp ô tô
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008272.wav,hãy đưa tôi ra khỏi đây ngay bây giờ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006512.wav,chỉ cần nghỉ ngơi hai hoặc ba ngày
